#gene name,lfc,pval,condition
gene_756,5.7947170914248e-06,1,sample_4
gene_59,2.25650868636093e-06,1,sample_4
gene_677,2.51280321486111e-05,1,sample_4
gene_819,-7.01297675330233e-06,1,sample_4
gene_738,-8.28618597464558e-06,0.812072752202633,sample_4
gene_476,6.91431202599597e-06,1,sample_4
gene_536,-4.06447106251008e-06,1,sample_4
gene_109,5.22237465686834e-06,1,sample_4
gene_726,1.37484702560166,0.136161571016852,sample_4
gene_707,1.11872960543657,0.36795167613179,sample_4
gene_598,0.765338445549415,1,sample_4
gene_323,-1.62256946264181,0.002715422400587,sample_4
gene_243,1.57347812382767,0.00146736018422877,sample_4
gene_575,-3.31038477648616e-06,1,sample_4
gene_21,2.25712657140805e-06,1,sample_4
gene_991,-6.42831531170006e-06,1,sample_4
gene_569,-3.47056130152968e-05,1,sample_4
gene_616,-1.10976602810962e-05,0.926458254005632,sample_4
gene_612,3.25597982736009e-06,1,sample_4
gene_973,-1.00878392895465e-06,1,sample_4
gene_196,1.47367868347024,0.0742559122469311,sample_4
gene_479,-4.70686895469278e-06,0.0613701260892,sample_4
gene_400,-1.99181493500077e-05,1,sample_4
gene_691,6.28870161085799e-06,1,sample_4
gene_705,-2.50988250083929e-06,0.896959346089606,sample_4
gene_84,8.26309053113765e-07,0.402370818010818,sample_4
gene_613,1.02079354755425e-05,1,sample_4
gene_606,-1.13098843714661e-06,1,sample_4
gene_254,3.32051304172833e-07,1,sample_4
gene_667,-4.87762701370056e-07,0.119010493565922,sample_4
gene_518,2.1065039615488e-06,0.408285216052574,sample_4
gene_204,-6.19598626118026e-06,1,sample_4
gene_634,-1.6264178765623e-06,1,sample_4
gene_280,1.65443879890532,0.0368594164079401,sample_4
gene_306,1.34535065890967e-05,0.98422998215782,sample_4
gene_336,1.72723926136909e-06,1,sample_4
gene_357,3.70769992838712e-06,1,sample_4
gene_514,-4.69618226305344e-06,0.567644079800901,sample_4
gene_3,9.84954968834372e-06,1,sample_4
gene_637,1.66460482582438e-06,1,sample_4
gene_696,1.15584919381846e-05,1,sample_4
gene_605,1.5041215483414e-05,1,sample_4
gene_403,-4.80712014986829e-06,1,sample_4
gene_562,-0.000319946200799093,1,sample_4
gene_273,-2.06317632771339e-06,1,sample_4
gene_464,1.60513239626288e-06,1,sample_4
gene_968,2.6417737920214e-06,0.682867541570669,sample_4
gene_581,4.84846921676524e-06,0.575027094765794,sample_4
gene_946,-2.89255660837556e-07,1,sample_4
gene_100,7.6929566045746e-07,1,sample_4
gene_329,4.96203817361204,0.000577008469468753,sample_4
gene_366,-2.45095637796944e-06,2.10525177666074e-06,sample_4
gene_693,3.86065834780534,0.00289915320606799,sample_4
gene_252,1.815451262508e-05,0.311994637740294,sample_4
gene_939,-2.87726965047957e-06,1,sample_4
gene_972,-6.03974267119097e-08,1,sample_4
gene_408,9.825463021382e-08,1,sample_4
gene_267,-5.57134984255715e-06,1,sample_4
gene_75,2.74012067019773e-06,1,sample_4
gene_556,-3.29894406732655e-06,1,sample_4
gene_967,8.05232553101226e-06,1,sample_4
gene_960,-7.63956911739463e-06,0.923376378286991,sample_4
gene_553,-1.64544271683112e-06,0.137603167028032,sample_4
gene_540,-1.05470366517685e-06,1,sample_4
gene_428,2.46845357163832e-06,1,sample_4
gene_767,1.16975820090508,0.296148488474765,sample_4
gene_459,1.31572294426042e-05,0.833317099912892,sample_4
gene_954,-2.00550875526713e-06,1,sample_4
gene_121,-9.1583768839777e-06,1,sample_4
gene_48,-1.22976662997278e-05,1,sample_4
gene_965,-1.5702630435258e-06,1,sample_4
gene_812,-1.46331369734059e-06,1,sample_4
gene_179,-9.40341264815198e-06,1,sample_4
gene_248,-2.32659113349811e-06,1,sample_4
gene_167,-5.75428485779651e-07,1,sample_4
gene_624,9.67640318838168e-07,1,sample_4
gene_467,-1.46889490008825e-06,1,sample_4
gene_290,-2.6617545293524e-06,0.975774768849697,sample_4
gene_516,1.97132487170905e-06,1,sample_4
gene_22,0.000455257851691146,1,sample_4
gene_435,-1.33155377360663e-07,1,sample_4
gene_709,-3.3074079107236e-06,1,sample_4
gene_669,8.69957181724015e-07,1,sample_4
gene_101,-1.23816597371192e-07,0.581415247207197,sample_4
gene_763,4.11923803001629e-06,1,sample_4
gene_264,-1.22173319119901e-06,1,sample_4
gene_281,7.07560151762025,0.00313777951497648,sample_4
gene_423,-2.91535335203041e-06,0.00644026748998964,sample_4
gene_998,-7.02264459485406e-07,0.0763983202926091,sample_4
gene_495,-9.68504842829178e-06,1,sample_4
gene_159,1.30863938328048e-05,1,sample_4
gene_806,-1.49027796937158e-06,0.131187520841909,sample_4
gene_714,3.5890148987552e-06,1,sample_4
gene_18,4.03413612226885e-06,0.0360024425685269,sample_4
gene_757,-6.26020365203703e-07,1,sample_4
gene_715,-3.79817787256416e-06,1,sample_4
gene_206,1.36267564205978,0.138751896454199,sample_4
gene_358,-2.70354572124797e-07,1,sample_4
gene_525,4.23628991579188e-06,1,sample_4
gene_754,-1.29923151770286e-05,1,sample_4
gene_673,1.17843665669325e-05,1,sample_4
gene_586,1.16490000433923e-05,1,sample_4
gene_345,1.3046060348893,0.187947600784592,sample_4
gene_855,1.88522348083449e-06,0.661932708551434,sample_4
gene_310,4.14077285632969,0.00274014150995102,sample_4
gene_654,4.58471619601048e-06,1,sample_4
gene_149,1.71739454234133,0.016519985049893,sample_4
gene_234,-5.12628099004358e-07,0.313721595352287,sample_4
gene_71,-1.31851868852375e-06,0.383185845732904,sample_4
gene_198,-1.28930330063127e-06,1,sample_4
gene_913,-3.78631134309012e-06,0.017909986404962,sample_4
gene_156,3.04474198554467e-06,1,sample_4
gene_33,-5.07860047665984e-07,1,sample_4
gene_317,-2.96810161595182e-07,1,sample_4
gene_961,-8.53182660628169e-07,0.000160484919853607,sample_4
gene_433,2.65276592486935,9.19518330069091e-06,sample_4
gene_395,8.50647225745752e-05,1,sample_4
gene_481,5.31900521720428e-07,1,sample_4
gene_642,1.31138818869015e-06,1,sample_4
gene_321,-1.83017469608522e-06,0.5871079530072,sample_4
gene_635,2.59912249159202e-06,1,sample_4
gene_354,-8.87659677870515e-06,0.137261715059323,sample_4
gene_831,1.15315073208306e-05,0.825236165735394,sample_4
gene_857,1.98708471446983,0.0163697757004941,sample_4
gene_722,-2.56978194598048e-06,0.566984271812293,sample_4
gene_282,-4.2605447884434e-06,0.020322969459034,sample_4
gene_2,6.25364802368854e-06,0.428444367217755,sample_4
gene_890,1.69749059639596,0.0243695467157971,sample_4
gene_713,-4.65850086957584e-06,0.000126780625796858,sample_4
gene_168,-1.80828992557881e-06,0.138632391518298,sample_4
gene_82,8.45777839305897e-06,0.400115666087783,sample_4
gene_547,-2.55502049675719e-07,0.709666995230875,sample_4
gene_874,3.96917701063498,0.000375624089301823,sample_4
gene_218,9.40082213956839e-07,1,sample_4
gene_486,-7.5053376851679e-07,1,sample_4
gene_917,-1.22308770086801e-06,0.733465700774514,sample_4
gene_457,4.94355794848391e-08,1,sample_4
gene_602,-6.65475704078652e-06,1,sample_4
gene_724,-4.09705376068776e-06,1,sample_4
gene_766,5.14099233599859e-06,0.760033897844723,sample_4
gene_322,1.69043933544364e-06,1,sample_4
gene_46,1.02947876220784e-05,0.249432524210162,sample_4
gene_920,-6.97830811330453e-06,0.144554871938031,sample_4
gene_172,-4.17824504833716e-06,0.190880867271147,sample_4
gene_401,-1.3178862100778e-06,1,sample_4
gene_895,2.17255558201295e-06,1,sample_4
gene_452,-1.26218460297558e-06,1,sample_4
gene_729,-7.83049383273784e-06,1,sample_4
gene_743,8.6019844897731e-06,1,sample_4
gene_240,2.38158940573422e-05,1,sample_4
gene_300,4.8295754088126e-07,1,sample_4
gene_146,1.11826182992369e-06,1,sample_4
gene_730,1.16441738314961,0.300833267148985,sample_4
gene_748,1.63300746623177,0.013249047421415,sample_4
gene_293,3.0825419080186e-06,0.994045626813924,sample_4
gene_36,1.00336234801717e-05,0.316723463247327,sample_4
gene_576,9.99976752969964e-07,1,sample_4
gene_402,4.61012141991905e-06,1,sample_4
gene_244,1.44837482418052e-07,1,sample_4
gene_154,-1.42226574244949e-08,1,sample_4
gene_852,9.1797527694796e-07,1,sample_4
gene_611,-1.83203693033288e-06,0.174526888437296,sample_4
gene_164,-6.43297026462825e-07,0.0994360609415342,sample_4
gene_524,-2.61227979998122e-06,5.97691985467405e-06,sample_4
gene_538,-2.58832442855014e-06,0.0998433515493118,sample_4
gene_429,-1.62344173874937e-06,1,sample_4
gene_316,-6.27904247679049e-07,1,sample_4
gene_91,8.99432081699051e-06,1,sample_4
gene_902,4.95897716998804e-06,1,sample_4
gene_17,3.33502558534297e-06,0.604520611964404,sample_4
gene_593,-3.40867702879292e-06,1,sample_4
gene_629,-2.02054631976271e-06,1,sample_4
gene_519,0.989855802136471,0.56389462886972,sample_4
gene_263,-5.08902068926665e-06,1,sample_4
gene_493,-5.1527923316384e-07,1,sample_4
gene_836,3.96385877941234e-06,1,sample_4
gene_892,-2.45982355543771e-06,0.413585768057112,sample_4
gene_922,-5.61663411476944e-06,1,sample_4
gene_83,-5.07664511875042e-05,1,sample_4
gene_549,1.75352052065396e-06,1,sample_4
gene_209,-5.88869862937192e-06,1,sample_4
gene_269,6.74300563325404e-08,1,sample_4
gene_695,-2.31330200870926e-06,0.000194337741510491,sample_4
gene_406,7.10532079470454e-06,0.747822878285009,sample_4
gene_740,3.61151239543269e-05,1,sample_4
gene_727,3.72707045844477,4.06228630337469e-10,sample_4
gene_1000,9.37646470496422e-07,1,sample_4
gene_140,6.94917401332437e-06,0.929312392150518,sample_4
gene_219,4.8851165249755e-06,1,sample_4
gene_491,-6.3260621433458e-06,1,sample_4
gene_262,3.22825529824389e-05,0.332187435885102,sample_4
gene_564,-7.20246275252746e-07,0.00242604591589058,sample_4
gene_824,9.66969903876854e-06,1,sample_4
gene_643,-1.40649805393422e-06,1,sample_4
gene_120,2.88764613501281,0.0099745191021443,sample_4
gene_563,7.07127630594411e-06,1,sample_4
gene_768,-4.28258426889013e-07,1,sample_4
gene_558,-1.9169954825765e-05,0.372361555550136,sample_4
gene_512,1.56761804580036e-05,0.945899537825008,sample_4
gene_147,1.13864314346734e-05,1,sample_4
gene_454,4.39596398422965e-06,1,sample_4
gene_744,-3.4088771501466e-07,1,sample_4
gene_477,-4.79404162898813e-06,0.467858414581817,sample_4
gene_25,7.41846226489217e-06,0.183777427610978,sample_4
gene_969,1.02377865361156,0.609881236404355,sample_4
gene_996,1.43649216950558e-05,0.315775978915573,sample_4
gene_194,-5.94898774193818e-06,1,sample_4
gene_132,-5.19765269996035e-06,1,sample_4
gene_494,2.238666518782e-06,1,sample_4
gene_190,-4.96194064605274e-06,1,sample_4
gene_647,-2.90222033208161e-06,1,sample_4
gene_463,-3.09217051347329e-06,1,sample_4
gene_222,-3.29418083475823e-06,1,sample_4
gene_492,-5.00679060049785e-06,0.417450838193003,sample_4
gene_656,7.23239880839993e-07,1,sample_4
gene_297,-5.97796443820885e-06,0.900660600972387,sample_4
gene_785,1.79263639966479e-06,1,sample_4
gene_86,1.90492572838001e-07,1,sample_4
gene_770,1.17123484199494e-05,1,sample_4
gene_963,-4.91972015063521e-06,1,sample_4
gene_681,-5.62711241708911e-07,0.824087741531399,sample_4
gene_362,1.3494276457698,0.0977917602253224,sample_4
gene_912,-1.82145583925219e-06,0.0785533058596205,sample_4
gene_444,7.81314019071182e-06,1,sample_4
gene_897,8.21289832528717e-07,1,sample_4
gene_173,-1.56782595297714e-06,1,sample_4
gene_217,-1.03227840690735e-05,1,sample_4
gene_856,1.17004540677521e-05,0.360852980319927,sample_4
gene_679,-9.63564650708184e-06,1,sample_4
gene_257,2.7881511527753e-06,1,sample_4
gene_790,-1.1759428823847e-05,0.317904249008264,sample_4
gene_725,-1.43458168688727e-06,0.927591477520554,sample_4
gene_807,-5.24458903789904e-06,0.0422429738778428,sample_4
gene_45,-1.9274382424791e-06,1,sample_4
gene_955,-1.1402581646425e-08,1,sample_4
gene_687,-3.14238048015255e-06,0.957073509975482,sample_4
gene_94,-3.64588910686326e-06,0.864409597567279,sample_4
gene_678,-2.0333720682466e-06,0.913270694705292,sample_4
gene_490,-3.90218104930054e-06,0.0751140562428483,sample_4
gene_719,-1.07235138500297e-07,1,sample_4
gene_947,4.21302327476017,0.00311349434674769,sample_4
gene_202,-9.41732883642227e-07,1,sample_4
gene_142,2.74702314070185,0.00110590608007522,sample_4
gene_188,-6.71081688540534e-07,1,sample_4
gene_597,1.61524447189781e-06,1,sample_4
gene_721,-7.95957126868387e-08,1,sample_4
gene_504,7.01388947677654e-06,0.93483281923884,sample_4
gene_13,3.59292670791498e-08,1,sample_4
gene_682,6.44752999770437e-06,0.6069833514007,sample_4
gene_472,-2.69469959327057e-06,1,sample_4
gene_298,-7.08594917063599e-07,0.440293229608851,sample_4
gene_407,-2.51532502159164e-07,1,sample_4
gene_942,-9.75267249598175e-07,0.000604270343964147,sample_4
gene_795,-2.50451250006678e-06,0.126504574639446,sample_4
gene_571,-2.25089953830366e-06,1,sample_4
gene_675,-1.50489174325623e-07,1,sample_4
gene_557,-2.20522448988379e-06,0.162383155085037,sample_4
gene_798,-1.11242401468979e-07,0.713546397561604,sample_4
gene_314,3.58858448969982,0.00937430454799194,sample_4
gene_351,-5.03992090307021e-07,0.00441135833354341,sample_4
gene_829,1.48488743524348e-07,1,sample_4
gene_984,-1.19539031887309e-06,1,sample_4
gene_633,1.48130055534197e-06,1,sample_4
gene_728,-6.36905853809333e-06,1.43244120972015e-07,sample_4
gene_517,5.15927990418881e-06,1,sample_4
gene_274,1.47383873310073e-05,1,sample_4
gene_552,-2.60046917843083e-05,1,sample_4
gene_341,-1.76535815191579e-06,0.504473178749768,sample_4
gene_96,-1.85483898901424e-07,1,sample_4
gene_80,1.79372037597169e-06,0.577279362630261,sample_4
gene_918,6.12195768935817e-06,1,sample_4
gene_197,-7.47448044829076e-06,0.0516285054640148,sample_4
gene_60,1.98248872295892e-06,1,sample_4
gene_276,5.18402841807859e-06,1,sample_4
gene_5,1.16654055151521e-05,0.200063184836583,sample_4
gene_841,1.88680152378463,0.0167737782501198,sample_4
gene_822,-9.40968151981471e-06,0.938303873823686,sample_4
gene_475,1.74174134341925e-06,1,sample_4
gene_775,-2.99753042346083e-06,1,sample_4
gene_278,1.63953731558393e-06,1,sample_4
gene_334,-1.8711379413015e-07,1,sample_4
gene_789,-6.33134716929307e-07,1,sample_4
gene_686,4.30491873342515e-08,1,sample_4
gene_930,-1.38659095396852e-05,0.0725562391871017,sample_4
gene_625,3.24421125696165e-06,1,sample_4
gene_152,-1.75359371175819,0.000767808392901195,sample_4
gene_560,1.32109728256332,0.187773527273491,sample_4
gene_347,1.17543963587239e-05,0.915991342361089,sample_4
gene_826,2.03683287109149e-05,1,sample_4
gene_621,1.38659508826914,0.117148591548284,sample_4
gene_442,1.03294320947312e-05,1,sample_4
gene_216,3.80845923632079e-07,1,sample_4
gene_924,-1.79605664473895e-06,0.5663613320253,sample_4
gene_801,-9.09004284888405e-06,0.870816714344088,sample_4
gene_537,3.15322668028415e-06,0.620112767768459,sample_4
gene_478,1.69019562831867e-09,1,sample_4
gene_876,-9.06268587387487e-06,1,sample_4
gene_805,-9.4719856593108e-06,1,sample_4
gene_447,1.75023601846054,0.105592902070123,sample_4
gene_499,8.34379382028654e-06,0.287713989677696,sample_4
gene_326,7.24283119204517e-07,1,sample_4
gene_507,6.48427380753072e-06,0.371089594114123,sample_4
gene_97,5.08182397205349e-06,1,sample_4
gene_631,5.44896496122965e-06,1,sample_4
gene_782,1.32876930889425e-05,1,sample_4
gene_415,1.0442198146084e-05,1,sample_4
gene_348,3.41416810959467e-06,1,sample_4
gene_414,4.18255609122141e-06,1,sample_4
gene_732,-6.67674384551688e-06,1,sample_4
gene_79,1.57841749472903e-07,1,sample_4
gene_868,-2.47028977675288e-06,0.0201455842621391,sample_4
gene_143,-5.89066787148451e-06,0.0594643009398084,sample_4
gene_970,-4.68315363029372e-06,1,sample_4
gene_150,-2.0915149612126e-08,1,sample_4
gene_330,5.21247961147038e-06,1,sample_4
gene_19,1.21210226019328e-05,0.201048463159049,sample_4
gene_320,3.75804232104747e-06,0.788748487750938,sample_4
gene_131,-5.7285336391503e-06,1,sample_4
gene_107,2.24901146790069e-06,1,sample_4
gene_241,9.88693423631944e-07,1,sample_4
gene_510,3.01718983887021e-06,1,sample_4
gene_871,-6.1776913609697e-06,1,sample_4
gene_698,1.64207272571723e-05,0.915706584060434,sample_4
gene_877,-7.97192420994274e-06,0.790861373539117,sample_4
gene_193,5.41972677761993e-06,1,sample_4
gene_566,0.416254852410226,1,sample_4
gene_66,1.82676167964057e-06,1,sample_4
gene_40,-1.83959448313546e-06,1,sample_4
gene_690,-8.22617683984894e-07,1,sample_4
gene_664,-5.69573587475767e-06,1,sample_4
gene_977,1.80814192162911,5.77755182899567e-05,sample_4
gene_89,-2.08228369216816e-05,0.0124164683875799,sample_4
gene_578,-2.32629223023495e-06,1,sample_4
gene_177,1.34901473638336,0.104620903550902,sample_4
gene_20,-7.54831041910782e-06,1,sample_4
gene_626,-2.89591015618965e-06,1,sample_4
gene_867,8.66001144822145e-06,1,sample_4
gene_872,-5.60598952237465e-06,1,sample_4
gene_933,6.16688448361228e-06,1,sample_4
gene_520,-5.23672498698404e-07,1,sample_4
gene_915,1.77313018472956,0.0207085192219802,sample_4
gene_720,4.70092930264656e-06,0.689086797592268,sample_4
gene_901,3.01446370041532e-06,1,sample_4
gene_405,-4.40791561066604e-06,1,sample_4
gene_68,2.02829313262806e-06,1,sample_4
gene_542,6.65024032965584e-06,0.0545098754169172,sample_4
gene_251,-1.61875530098388e-06,1,sample_4
gene_229,-6.13216007463507e-06,1,sample_4
gene_392,1.13601737680586e-06,0.776670074300058,sample_4
gene_155,1.39827958925276e-06,1,sample_4
gene_432,2.47724707019529e-06,1,sample_4
gene_716,-1.19185663488269e-06,1,sample_4
gene_590,-3.91101053324704e-06,0.64447940916145,sample_4
gene_658,-1.63715498375422e-07,1,sample_4
gene_655,-4.89009950109522e-06,0.130856220894729,sample_4
gene_439,2.07946033186252e-06,0.58179192638551,sample_4
gene_843,1.80218996701637e-06,1,sample_4
gene_987,2.01203257297393,0.043994666400078,sample_4
gene_898,-5.74663694952579e-07,1,sample_4
gene_372,-1.26936020766848e-06,1,sample_4
gene_834,9.59295753050789e-06,0.452681691620163,sample_4
gene_370,2.64085126950925e-06,1,sample_4
gene_982,-3.70195712563906e-06,0.000154671984774163,sample_4
gene_199,-2.33085110604829e-08,1,sample_4
gene_182,3.0043747112827e-06,1,sample_4
gene_936,5.89834349068146e-07,1,sample_4
gene_410,4.73974662101527e-06,0.170539809328876,sample_4
gene_420,1.20567820571246e-05,1,sample_4
gene_827,6.06561913244847e-06,1,sample_4
gene_746,-8.88691746323664e-06,1,sample_4
gene_158,-3.87683548140597e-06,0.194892950655934,sample_4
gene_958,4.68449179838577e-07,1,sample_4
gene_157,-2.34647592333067e-06,1,sample_4
gene_338,0.000197627960329082,1,sample_4
gene_185,1.52619872076397e-06,1,sample_4
gene_835,7.93332144842412e-06,0.877185860558985,sample_4
gene_224,8.95752780421772e-06,1,sample_4
gene_916,-7.41470698884402e-07,0.000972426913000191,sample_4
gene_661,-1.63224090816393e-07,1,sample_4
gene_166,-3.88831811248194e-06,0.140854808613859,sample_4
gene_848,4.02874670144234,0.000409148086503166,sample_4
gene_377,-1.1621402403826e-05,1,sample_4
gene_480,-1.10835092018523e-05,1,sample_4
gene_591,-2.37546144630236e-05,1,sample_4
gene_859,5.37844735207073e-07,1,sample_4
gene_340,1.27951633037415,0.203973300725405,sample_4
gene_309,-7.39539175566978e-07,1,sample_4
gene_64,9.6411687334551e-06,1,sample_4
gene_731,2.8943705137146e-06,0.264375912994328,sample_4
gene_367,1.12889083087698e-06,1,sample_4
gene_65,4.93670699932207e-06,1,sample_4
gene_63,1.79094222238274e-07,1,sample_4
gene_489,-3.51914766381184e-06,1,sample_4
gene_98,1.13396321342899e-05,0.970153422209853,sample_4
gene_88,3.84155790757575e-07,1,sample_4
gene_953,-7.93429155427808e-07,0.45891841514775,sample_4
gene_117,1.4288552148403,0.115147868137244,sample_4
gene_609,8.07132686989163e-06,1,sample_4
gene_854,-2.05478966249835e-06,0.00553639450807109,sample_4
gene_247,7.23885196179501e-06,0.190348075799798,sample_4
gene_352,1.18472893546741,0.261053587091575,sample_4
gene_521,2.87098096792963e-06,1,sample_4
gene_462,2.26051913702122e-06,1,sample_4
gene_665,7.6448856021624e-07,0.454225041245161,sample_4
